time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837090.39995813,0.14613611,0.00955668,0.00002047,95142.00000000,0.21478883,0.000000,0.000000
1577837090.49979806,0.14622211,0.01204205,0.00001990,95295.00000000,0.24142431,0.000000,0.000000
1577837090.59962916,0.14626497,0.00918232,0.00001841,95549.00000000,0.19375110,0.000000,0.000000
1577837090.69947696,0.14631853,0.00886207,0.00002011,95825.00000000,0.20571947,0.000000,0.000000
1577837090.79931998,0.14636510,0.01093596,0.00001803,96106.00000000,0.19806172,0.000000,0.000000
1577837090.89996290,0.14639112,0.00899290,0.00001685,96401.00000000,0.17529733,0.000000,0.000000
1577837090.99980497,0.14641837,0.01043367,0.00001674,96568.00000000,0.17671530,0.000000,0.000000
1577837091.09963298,0.14645957,0.00883616,0.00001759,96321.00000000,0.19231994,0.000000,0.000000
1577837091.19947386,0.14649614,0.00964733,0.00001933,96552.00000000,0.18723836,0.000000,0.000000
1577837091.29930401,0.14651788,0.00913444,0.00001739,96674.00000000,0.17075514,0.000000,0.000000
1577837091.39993906,0.14653889,0.00958582,0.00001702,96781.00000000,0.16998279,0.000000,0.000000
1577837091.49976611,0.14655927,0.00840940,0.00001684,96871.00000000,0.16932817,0.000000,0.000000
1577837091.59959817,0.14658208,0.01170112,0.00001687,96940.00000000,0.17207489,0.000000,0.000000
1577837091.69943595,0.14662639,0.00745563,0.00001898,97034.00000000,0.19621373,0.000000,0.000000
1577837091.79967308,0.14664020,0.00738071,0.00001719,97045.00000000,0.16210244,0.000000,0.000000
1577837091.89951992,0.14665905,0.00767487,0.00001716,97058.00000000,0.16779513,0.000000,0.000000
1577837091.99937201,0.14667167,0.00794612,0.00001774,97057.00000000,0.16083230,0.000000,0.000000
1577837092.09961200,0.14669050,0.00800233,0.00001789,97063.00000000,0.16783834,0.000000,0.000000
1577837092.19945407,0.14672075,0.00903084,0.00001937,97090.00000000,0.18072449,0.000000,0.000000
1577837092.29929090,0.14673863,0.00758746,0.00001789,97099.00000000,0.16685100,0.000000,0.000000
1577837092.39994001,0.14675099,0.00660657,0.00001887,97124.00000000,0.16066831,0.000000,0.000000
1577837092.49977803,0.14676232,0.00809586,0.00001981,97137.00000000,0.15952339,0.000000,0.000000
1577837092.59962106,0.14675776,0.00669119,0.00001688,97163.00000000,0.14162244,0.000000,0.000000
1577837092.69945908,0.14675700,0.00623430,0.00001808,97194.00000000,0.14589096,0.000000,0.000000
1577837092.79929805,0.14675434,0.00739194,0.00001756,97203.00000000,0.14375486,0.000000,0.000000
1577837092.89993691,0.14673893,0.00649726,0.00001707,97232.00000000,0.12931085,0.000000,0.000000
1577837092.99978185,0.14672518,0.00630953,0.00001721,97272.00000000,0.13115531,0.000000,0.000000
1577837093.09962487,0.14671027,0.00577912,0.00001773,97297.00000000,0.12982485,0.000000,0.000000
1577837093.19946384,0.14670214,0.00639654,0.00001879,97325.00000000,0.13748214,0.000000,0.000000
1577837093.29931688,0.14669250,0.00754257,0.00001792,97369.00000000,0.13574770,0.000000,0.000000
1577837093.39995599,0.14668941,0.00702548,0.00001860,97392.00000000,0.14317903,0.000000,0.000000
1577837093.49979281,0.14669379,0.00747917,0.00002001,97367.00000000,0.15166872,0.000000,0.000000
1577837093.59963298,0.14668641,0.00683444,0.00001940,97393.00000000,0.13828800,0.000000,0.000000
1577837093.69948006,0.14667037,0.00674662,0.00001822,97380.00000000,0.12840536,0.000000,0.000000
1577837093.79931998,0.14666182,0.00661210,0.00001859,97384.00000000,0.13690933,0.000000,0.000000
1577837093.89995384,0.14664841,0.00540396,0.00001886,97388.00000000,0.13135824,0.000000,0.000000
1577837093.99978805,0.14664431,0.00526474,0.00001928,97400.00000000,0.14195140,0.000000,0.000000
1577837094.09962606,0.14662578,0.00606060,0.00001805,97409.00000000,0.12545416,0.000000,0.000000
1577837094.19947290,0.14660313,0.00506160,0.00001790,97405.00000000,0.12068572,0.000000,0.000000
1577837094.29930806,0.14657980,0.00629854,0.00001854,97453.00000000,0.11987296,0.000000,0.000000
1577837094.39993596,0.14654908,0.00482425,0.00001827,97470.00000000,0.11133968,0.000000,0.000000
1577837094.49977493,0.14652535,0.00493077,0.00001952,97487.00000000,0.11930465,0.000000,0.000000
1577837094.59962296,0.14650546,0.00831494,0.00001856,97478.00000000,0.12367591,0.000000,0.000000
1577837094.69946289,0.14649141,0.00534196,0.00002042,97491.00000000,0.13035068,0.000000,0.000000
1577837094.79928088,0.14647125,0.00602100,0.00001756,97513.00000000,0.12328951,0.000000,0.000000
1577837094.89991808,0.14644637,0.00502210,0.00001884,97552.00000000,0.11780422,0.000000,0.000000
1577837094.99974704,0.14641308,0.00491368,0.00001672,97566.00000000,0.10805738,0.000000,0.000000
1577837095.09957981,0.14638290,0.00468823,0.00001863,97531.00000000,0.11159369,0.000000,0.000000
1577837095.19942188,0.14635173,0.00485937,0.00001783,97500.00000000,0.11038195,0.000000,0.000000
1577837095.29966211,0.14632530,0.00466813,0.00001795,97510.00000000,0.11579312,0.000000,0.000000
1577837095.39950490,0.14630762,0.00727675,0.00001985,97498.00000000,0.12587133,0.000000,0.000000
1577837095.49933696,0.14628752,0.00526325,0.00001802,97518.00000000,0.12303233,0.000000,0.000000
1577837095.59998107,0.14626641,0.00550350,0.00001878,97491.00000000,0.12181649,0.000000,0.000000
1577837095.69982100,0.14624886,0.00578546,0.00001898,97526.00000000,0.12591781,0.000000,0.000000
1577837095.79964709,0.14623556,0.00525305,0.00002009,97534.00000000,0.13080369,0.000000,0.000000
1577837095.89949393,0.14620464,0.00554281,0.00001811,97569.00000000,0.11030899,0.000000,0.000000
1577837095.99932694,0.14618854,0.00616993,0.00001951,97589.00000000,0.12747842,0.000000,0.000000
1577837096.09996009,0.14618201,0.00763393,0.00001803,97608.00000000,0.13858125,0.000000,0.000000
1577837096.19979286,0.14617976,0.00622615,0.00001795,97640.00000000,0.14356104,0.000000,0.000000
1577837096.29963017,0.14617402,0.00664664,0.00001868,97673.00000000,0.13949182,0.000000,0.000000
1577837096.39948487,0.14619299,0.00865735,0.00001998,97676.00000000,0.16830603,0.000000,0.000000
1577837096.49934602,0.14620472,0.00689039,0.00001820,97708.00000000,0.15990344,0.000000,0.000000
1577837096.59998202,0.14620708,0.00657382,0.00001881,97753.00000000,0.14895763,0.000000,0.000000
1577837096.69981003,0.14622532,0.00684069,0.00002027,97738.00000000,0.16754986,0.000000,0.000000
1577837096.79965305,0.14624092,0.00723207,0.00001899,97728.00000000,0.16449578,0.000000,0.000000
1577837096.89949322,0.14625226,0.00689150,0.00001850,97751.00000000,0.15953238,0.000000,0.000000
1577837096.99933386,0.14625245,0.00706113,0.00001734,97774.00000000,0.14647263,0.000000,0.000000
1577837097.09997582,0.14625534,0.00667685,0.00001689,97813.00000000,0.14964607,0.000000,0.000000
1577837097.19981790,0.14625205,0.00957945,0.00001723,97846.00000000,0.14238390,0.000000,0.000000
1577837097.29966211,0.14625675,0.00713546,0.00001786,97800.00000000,0.15178214,0.000000,0.000000
1577837097.39950895,0.14626585,0.00720417,0.00001920,97829.00000000,0.15697037,0.000000,0.000000
1577837097.49935102,0.14625018,0.00641131,0.00001717,97838.00000000,0.12780871,0.000000,0.000000
1577837097.59999204,0.14624330,0.00657324,0.00001777,97887.00000000,0.13813242,0.000000,0.000000
1577837097.69982696,0.14624719,0.00622937,0.00001942,97879.00000000,0.15083021,0.000000,0.000000
1577837097.79966688,0.14624903,0.00696762,0.00001904,97919.00000000,0.14842652,0.000000,0.000000
1577837097.89949584,0.14625944,0.00797684,0.00001974,97969.00000000,0.15855171,0.000000,0.000000
1577837097.99933386,0.14625879,0.00620458,0.00001868,98014.00000000,0.14548631,0.000000,0.000000
1577837098.09996796,0.14627112,0.00641432,0.00001971,98032.00000000,0.16086797,0.000000,0.000000
1577837098.19982910,0.14626628,0.00585400,0.00001804,98022.00000000,0.14052889,0.000000,0.000000
1577837098.29967999,0.14624984,0.00618627,0.00001807,98004.00000000,0.12677176,0.000000,0.000000
1577837098.39952683,0.14623433,0.00609755,0.00001736,98035.00000000,0.12783848,0.000000,0.000000
1577837098.49933910,0.14621385,0.00633211,0.00001800,98027.00000000,0.12190739,0.000000,0.000000
1577837098.59996104,0.14620283,0.00679020,0.00001833,98047.00000000,0.13310284,0.000000,0.000000
1577837098.69980502,0.14619510,0.00686452,0.00001941,98040.00000000,0.13700794,0.000000,0.000000
1577837098.79964280,0.14618114,0.00624299,0.00001793,97991.00000000,0.12957321,0.000000,0.000000
1577837098.89948702,0.14617201,0.00671739,0.00001852,98007.00000000,0.13529939,0.000000,0.000000
1577837098.99933004,0.14615082,0.00687932,0.00001868,98030.00000000,0.12089211,0.000000,0.000000
1577837099.09996295,0.14613795,0.01057569,0.00001830,98028.00000000,0.13077536,0.000000,0.000000
1577837099.19981217,0.14614775,0.01191578,0.00001806,98060.00000000,0.15785040,0.000000,0.000000
1577837099.29966211,0.14615585,0.00684253,0.00001813,98084.00000000,0.15583834,0.000000,0.000000
1577837099.39949584,0.14616013,0.00663558,0.00001685,98126.00000000,0.15127819,0.000000,0.000000
1577837099.49933791,0.14616677,0.00709898,0.00001808,98167.00000000,0.15411118,0.000000,0.000000
1577837099.59997320,0.14616354,0.00700116,0.00001822,98187.00000000,0.14230282,0.000000,0.000000
1577837099.69981217,0.14616395,0.00723311,0.00001844,98219.00000000,0.14664432,0.000000,0.000000
1577837099.79965806,0.14616367,0.00734384,0.00001877,98240.00000000,0.14583422,0.000000,0.000000
1577837099.89950299,0.14614703,0.00592974,0.00001779,98268.00000000,0.12616202,0.000000,0.000000
1577837099.99933386,0.14613861,0.00520269,0.00001931,98320.00000000,0.13601868,0.000000,0.000000
1577837100.09994292,0.14611919,0.00539483,0.00001740,98381.00000000,0.12275621,0.000000,0.000000
1577837100.19977188,0.14609650,0.00525780,0.00001808,98416.00000000,0.11877687,0.000000,0.000000
1577837100.29961610,0.14608167,0.00549715,0.00001826,98484.00000000,0.12820565,0.000000,0.000000
1577837100.39945388,0.14606777,0.00532501,0.00001900,98538.00000000,0.12931478,0.000000,0.000000
1577837100.49929190,0.14605688,0.00501196,0.00001905,98533.00000000,0.13291149,0.000000,0.000000
1577837100.59993601,0.14604319,0.00550226,0.00001858,98552.00000000,0.12950678,0.000000,0.000000
1577837100.69976902,0.14602366,0.00577782,0.00001823,98615.00000000,0.12240378,0.000000,0.000000
1577837100.79961801,0.14599369,0.00676482,0.00001826,98628.00000000,0.10972831,0.000000,0.000000
1577837100.89946103,0.14597652,0.00491124,0.00001863,98695.00000000,0.12518757,0.000000,0.000000
1577837100.99931121,0.14595826,0.00579282,0.00001762,98758.00000000,0.12382268,0.000000,0.000000
1577837101.09993505,0.14593695,0.00643005,0.00001866,98842.00000000,0.12009430,0.000000,0.000000
1577837101.19977593,0.14591974,0.00468789,0.00001997,98923.00000000,0.12502907,0.000000,0.000000
1577837101.29961085,0.14589801,0.00465319,0.00001849,98984.00000000,0.11949431,0.000000,0.000000
1577837101.39945388,0.14586288,0.00493335,0.00001749,99027.00000000,0.10314235,0.000000,0.000000
1577837101.49929595,0.14584632,0.00471050,0.00001917,99054.00000000,0.12569043,0.000000,0.000000
1577837101.59992814,0.14582385,0.00466169,0.00001815,99106.00000000,0.11845449,0.000000,0.000000
1577837101.69977403,0.14579704,0.00556538,0.00001838,99150.00000000,0.11311436,0.000000,0.000000
1577837101.79959297,0.14577824,0.00543995,0.00001840,99167.00000000,0.12284622,0.000000,0.000000
1577837101.89943194,0.14576001,0.00457467,0.00001917,99218.00000000,0.12350880,0.000000,0.000000
1577837101.99965382,0.14573644,0.00424931,0.00001861,99202.00000000,0.11692271,0.000000,0.000000
1577837102.09949112,0.14570453,0.00442804,0.00001695,99246.00000000,0.10668433,0.000000,0.000000
1577837102.19932795,0.14567910,0.00396224,0.00001818,99263.00000000,0.11454930,0.000000,0.000000
1577837102.29994488,0.14565005,0.00493995,0.00001852,99289.00000000,0.11007295,0.000000,0.000000
1577837102.39978600,0.14561946,0.00437263,0.00001779,99325.00000000,0.10810613,0.000000,0.000000
1577837102.49961901,0.14558894,0.00436233,0.00001715,99361.00000000,0.10814504,0.000000,0.000000
1577837102.59944296,0.14555854,0.00463759,0.00001714,99392.00000000,0.10822556,0.000000,0.000000
1577837102.69928193,0.14553850,0.00467580,0.00002010,99402.00000000,0.12090609,0.000000,0.000000
1577837102.79991198,0.14551496,0.00470421,0.00001933,99433.00000000,0.11656047,0.000000,0.000000
1577837102.89973807,0.14549179,0.00466520,0.00001927,99433.00000000,0.11697276,0.000000,0.000000
1577837102.99958706,0.14546709,0.00450667,0.00001850,99467.00000000,0.11504044,0.000000,0.000000
1577837103.09941816,0.14544213,0.00498967,0.00001831,99478.00000000,0.11465906,0.000000,0.000000
1577837103.19965315,0.14541498,0.00525082,0.00001838,99499.00000000,0.11191637,0.000000,0.000000
1577837103.29949808,0.14538789,0.00444565,0.00001827,99532.00000000,0.11193218,0.000000,0.000000
1577837103.39933586,0.14536467,0.00536325,0.00001864,99528.00000000,0.11666809,0.000000,0.000000
1577837103.49997211,0.14534971,0.00449207,0.00001955,99533.00000000,0.12683840,0.000000,0.000000
1577837103.59981704,0.14532730,0.00476603,0.00001943,99561.00000000,0.11758772,0.000000,0.000000
1577837103.69966006,0.14529517,0.00487465,0.00001903,99585.00000000,0.10548562,0.000000,0.000000
1577837103.79948688,0.14527435,0.00504809,0.00001846,99595.00000000,0.11945223,0.000000,0.000000
1577837103.89932585,0.14525470,0.00506279,0.00001851,99625.00000000,0.12087593,0.000000,0.000000
1577837103.99995279,0.14522464,0.00446656,0.00001867,99644.00000000,0.10788383,0.000000,0.000000
1577837104.09977913,0.14520328,0.00547498,0.00001869,99671.00000000,0.11865475,0.000000,0.000000
1577837104.19961905,0.14518859,0.00559451,0.00002039,99661.00000000,0.12691347,0.000000,0.000000
1577837104.29946899,0.14515901,0.00428443,0.00001874,99685.00000000,0.10833946,0.000000,0.000000
1577837104.39931297,0.14512480,0.00497518,0.00001913,99717.00000000,0.10249219,0.000000,0.000000
1577837104.49996281,0.14508655,0.00451298,0.00001771,99735.00000000,0.09739739,0.000000,0.000000
1577837104.59980702,0.14506631,0.00469822,0.00001785,99742.00000000,0.11979584,0.000000,0.000000
1577837104.69963002,0.14504194,0.00450047,0.00001774,99727.00000000,0.11461362,0.000000,0.000000
1577837104.79946113,0.14501966,0.00450898,0.00001941,99713.00000000,0.11716267,0.000000,0.000000
1577837104.89930296,0.14499417,0.00422462,0.00001793,99714.00000000,0.11311239,0.000000,0.000000
1577837104.99993014,0.14495394,0.00649231,0.00001753,99712.00000000,0.09458209,0.000000,0.000000
1577837105.09976697,0.14493398,0.00470212,0.00001927,99730.00000000,0.11991960,0.000000,0.000000
1577837105.19960904,0.14490640,0.00502139,0.00001850,99723.00000000,0.11032631,0.000000,0.000000
1577837105.29945898,0.14489208,0.00472583,0.00001960,99737.00000000,0.12691962,0.000000,0.000000
1577837105.39930201,0.14486190,0.00446537,0.00001827,99768.00000000,0.10695158,0.000000,0.000000
1577837105.49994183,0.14483470,0.00429623,0.00001727,99774.00000000,0.11064958,0.000000,0.000000
1577837105.59979010,0.14480776,0.00433764,0.00001722,99796.00000000,0.11092104,0.000000,0.000000
1577837105.69963384,0.14477808,0.00504990,0.00001707,99818.00000000,0.10741197,0.000000,0.000000
1577837105.79947996,0.14476204,0.00475004,0.00002001,99840.00000000,0.12454766,0.000000,0.000000
1577837105.89932489,0.14473425,0.00675498,0.00001695,99856.00000000,0.10968849,0.000000,0.000000
1577837105.99997377,0.14469666,0.00645201,0.00001743,99874.00000000,0.09726327,0.000000,0.000000
1577837106.09980798,0.14467137,0.00466232,0.00001954,99895.00000000,0.11273106,0.000000,0.000000
1577837106.19964910,0.14465784,0.00710625,0.00002066,99915.00000000,0.12755260,0.000000,0.000000
